RSSD ID,Institution Name,Location,TotalAssets,Date
2307280,"UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY","$37,231,381",20140930
2367556,"HUDSON CITY BANCORP, INC.","PARAMUS, NJ","$37,161,125",20140930
1031449,SVB FINANCIAL GROUP,"SANTA CLARA, CA","$36,044,135",20140930
3843075,JOHN DEERE CAPITAL CORPORATION,"RENO, NV","$35,316,750",20140930
3650152,"PEOPLE'S UNITED FINANCIAL, INC.","BRIDGEPORT, CT","$34,764,455",20140930
1583836,MUTUAL OF OMAHA INSURANCE COMPANY,"OMAHA, NE","$34,377,381",20140930
1129382,"POPULAR, INC.","SAN JUAN, PR","$34,099,000",20140930
3828072,NATIONWIDE MUTUAL INSURANCE COMPANY,"COLUMBUS, OH","$33,915,903",20140930
1027518,CITY NATIONAL CORPORATION,"LOS ANGELES, CA","$32,015,600",20140930
1883693,BOK FINANCIAL CORPORATION,"TULSA, OK","$29,103,689",20140930
2734233,"EAST WEST BANCORP, INC.","PASADENA, CA","$28,481,156",20140930
1102367,"CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX","$27,411,142",20140930
1078846,SYNOVUS FINANCIAL CORP.,"COLUMBUS, GA","$26,519,110",20140930
1199563,ASSOCIATED BANC-CORP,"GREEN BAY, WI","$25,653,822",20140930
3242735,"SCOTTRADE FINANCIAL SERVICES, INC.","TOWN AND COUNTRY, MO","$25,260,266",20140930
1070804,FIRSTMERIT CORPORATION,"AKRON, OH","$24,610,114",20140930
2938451,BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE","$24,158,229",20140930
1094640,FIRST HORIZON NATIONAL CORPORATION,"MEMPHIS, TN","$23,987,518",20140930
3815157,"RAYMOND JAMES FINANCIAL, INC.","SAINT PETERSBURG, FL","$23,325,652",20140930
1049341,"COMMERCE BANCSHARES, INC.","KANSAS CITY, MO","$22,710,961",20140930
2747644,UMPQUA HOLDINGS CORPORATION,"PORTLAND, OR","$22,493,824",20140930
3923614,IMB HOLDCO LLC,"PASADENA, CA","$22,011,643",20140930
1075612,"FIRST CITIZENS BANCSHARES, INC.","RALEIGH, NC","$21,942,491",20140930
1145476,WEBSTER FINANCIAL CORPORATION,"WATERBURY, CT","$21,841,501",20140930
1109599,"PROSPERITY BANCSHARES, INC.","HOUSTON, TX","$21,125,064",20140930
4103310,"MACY'S, INC.","CINCINNATI, OH","$20,619,281",20140930
3838857,EVERBANK FINANCIAL CORP,"JACKSONVILLE, FL","$20,510,343",20140930
1086533,HANCOCK HOLDING COMPANY,"GULFPORT, MS","$19,996,647",20140930
2260406,WINTRUST FINANCIAL CORPORATION,"ROSEMONT, IL","$19,184,183",20140930
2389941,TCF FINANCIAL CORPORATION,"WAYZATA, MN","$19,052,948",20140930
1117156,"SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA","$18,583,327",20140930
2477754,"INVESTORS BANCORP, INC.","SHORT HILLS, NJ","$17,781,789",20140930
4028712,"BANKUNITED, INC.","MIAMI LAKES, FL","$17,680,739",20140930
1117129,FULTON FINANCIAL CORPORATION,"LANCASTER, PA","$17,209,511",20140930
1020902,"FIRST NATIONAL OF NEBRASKA, INC.","OMAHA, NE","$17,082,710",20140930
1048773,VALLEY NATIONAL BANCORP,"WAYNE, NJ","$16,726,410",20140930
1049828,UMB FINANCIAL CORPORATION,"KANSAS CITY, MO","$16,284,028",20140930
2875332,PACWEST BANCORP,"LOS ANGELES, CA","$15,939,057",20140930
3005332,F.N.B. CORPORATION,"PITTSBURGH, PA","$15,757,045",20140930
2291914,IBERIABANK CORPORATION,"LAFAYETTE, LA","$15,516,609",20140930
2504128,ASTORIA FINANCIAL CORPORATION,"LAKE SUCCESS, NY","$15,460,281",20140930
1839319,"PRIVATEBANCORP, INC.","CHICAGO, IL","$15,190,468",20140930
1095674,"ARVEST BANK GROUP, INC.","BENTONVILLE, AR","$14,969,471",20140930
3065617,"WASHINGTON FEDERAL, INC.","SEATTLE, WA","$14,756,041",20140930
1025309,BANK OF HAWAII CORPORATION,"HONOLULU, HI","$14,577,913",20140930
1090987,"MB FINANCIAL, INC.","CHICAGO, IL","$14,506,043",20140930
2706735,"TEXAS CAPITAL BANCSHARES, INC.","DALLAS, TX","$14,266,857",20140930
1060627,FIRSTBANK HOLDING COMPANY,"LAKEWOOD, CO","$14,052,107",20140930
3057395,MODERN WOODMEN OF AMERICA,"ROCK ISLAND, IL","$13,999,399",20140930
1097614,"BANCORPSOUTH, INC.","TUPELO, MS","$13,074,902",20140930
2744894,FIRST BANCORP,"SAN JUAN, PR","$12,643,280",20140930
1079562,TRUSTMARK CORPORATION,"JACKSON, MS","$12,096,316",20140930
1076217,"UNITED BANKSHARES, INC.","CHARLESTON, WV","$12,085,063",20140930
1104231,INTERNATIONAL BANCSHARES CORPORATION,"LAREDO, TX","$12,079,187",20140930
3828036,"THIRD FEDERAL SAVINGS AND LOAN OF CLEVELAND, MHC","CLEVELAND, OH","$11,803,153",20140930
3446412,"APPLE FINANCIAL HOLDINGS, INC.","NEW YORK, NY","$11,688,202",20140930
1843080,CATHAY GENERAL BANCORP,"LOS ANGELES, CA","$11,599,466",20140930
1098303,OLD NATIONAL BANCORP,"EVANSVILLE, IN","$11,179,846",20140930
1094314,"CENTRAL BANCOMPANY, INC","JEFFERSON CITY, MO","$10,967,840",20140930
3842957,"HAWAIIAN ELECTRIC INDUSTRIES, INC.","HONOLULU, HI","$10,670,471",20140930
3825204,COUNTRY LIFE INSURANCE COMPANY,"BLOOMINGTON, IL","$10,573,699",20140930
2349815,WESTERN ALLIANCE BANCORPORATION,"PHOENIX, AZ","$10,288,824",20140930
1760589,"NORDSTROM, INC.","SEATTLE, WA","$10,144,127",20140930
1039502,JPMORGAN CHASE & CO.,"NEW YORK, NY","$2,519,995,000",20140630
1073757,BANK OF AMERICA CORPORATION,"CHARLOTTE, NC","$2,172,001,000",20140630
1951350,CITIGROUP INC.,"NEW YORK, NY","$1,909,369,000",20140630
1120754,WELLS FARGO & COMPANY,"SAN FRANCISCO, CA","$1,598,874,000",20140630
2380443,"GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY","$860,008,000",20140630
2162966,MORGAN STANLEY,"NEW YORK, NY","$826,524,000",20140630
1631915,GENERAL ELECTRIC CAPITAL CORPORATION,"NORWALK, CT","$516,270,747",20140630
3587146,"BANK OF NEW YORK MELLON CORPORATION, THE","NEW YORK, NY","$400,740,000",20140630
1119794,U.S. BANCORP,"MINNEAPOLIS, MN","$389,065,000",20140630
1069778,"PNC FINANCIAL SERVICES GROUP, INC., THE","PITTSBURGH, PA","$327,251,474",20140630
2277860,CAPITAL ONE FINANCIAL CORPORATION,"MCLEAN, VA","$298,653,928",20140630
3232316,HSBC NORTH AMERICA HOLDINGS INC.,"NEW YORK, NY","$289,551,194",20140630
1111435,STATE STREET CORPORATION,"BOSTON, MA","$282,324,972",20140630
1607170,TEACHERS INSURANCE & ANNUITY ASSOCIATION OF AMERICA,"NEW YORK, NY","$256,932,841",20140630
1249196,TD BANK US HOLDING COMPANY,"CHERRY HILL, NJ","$236,008,197",20140630
1074156,BB&T; CORPORATION,"WINSTON SALEM, NC","$188,012,330",20140630
1131787,"SUNTRUST BANKS, INC.","ATLANTA, GA","$182,585,899",20140630
1275216,AMERICAN EXPRESS COMPANY,"NEW YORK, NY","$152,384,000",20140630
1562859,ALLY FINANCIAL INC.,"DETROIT, MI","$149,937,000",20140630
1026632,"CHARLES SCHWAB CORPORATION, THE","SAN FRANCISCO, CA","$143,401,000",20140630
3840207,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,"BLOOMINGTON, IL","$135,478,405",20140630
1070345,FIFTH THIRD BANCORP,"CINCINNATI, OH","$132,562,382",20140630
1132449,"CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI","$130,579,630",20140630
1447376,UNITED SERVICES AUTOMOBILE ASSOCIATION,"SAN ANTONIO, TX","$129,066,684",20140630
3242838,REGIONS FINANCIAL CORPORATION,"BIRMINGHAM, AL","$119,013,705",20140630
1245415,BMO FINANCIAL CORP.,"WILMINGTON, DE","$116,160,559",20140630
3981856,"SANTANDER HOLDINGS USA, INC.","BOSTON, MA","$112,512,985",20140630
1378434,UNIONBANCAL CORPORATION,"SAN FRANCISCO, CA","$108,823,027",20140630
1199611,NORTHERN TRUST CORPORATION,"CHICAGO, IL","$105,761,163",20140630
1068025,KEYCORP,"CLEVELAND, OH","$91,934,784",20140630
1037003,M&T; BANK CORPORATION,"BUFFALO, NY","$90,835,002",20140630
1025608,BANCWEST CORPORATION,"HONOLULU, HI","$86,617,152",20140630
3846375,DISCOVER FINANCIAL SERVICES,"RIVERWOODS, IL","$78,936,814",20140630
1078529,"BBVA COMPASS BANCSHARES, INC.","HOUSTON, TX","$75,747,100",20140630
1032473,DEUTSCHE BANK TRUST CORPORATION,"NEW YORK, NY","$69,406,000",20140630
1199844,COMERICA INCORPORATED,"DALLAS, TX","$65,386,081",20140630
1068191,HUNTINGTON BANCSHARES INCORPORATED,"COLUMBUS, OH","$63,797,113",20140630
1027004,ZIONS BANCORPORATION,"SALT LAKE CITY, UT","$55,111,275",20140630
2132932,"NEW YORK COMMUNITY BANCORP, INC.","WESTBURY, NY","$48,604,772",20140630
3412583,E*TRADE FINANCIAL CORPORATION,"NEW YORK, NY","$45,748,395",20140630
1036967,CIT GROUP INC.,"LIVINGSTON, NJ","$44,152,666",20140630
2648693,"FIRST NIAGARA FINANCIAL GROUP, INC.","BUFFALO, NY","$38,632,971",20140630
2367556,"HUDSON CITY BANCORP, INC.","PARAMUS, NJ","$37,700,645",20140630
1129382,"POPULAR, INC.","SAN JUAN, PR","$36,588,000",20140630
2307280,"UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY","$36,486,505",20140630
3843075,JOHN DEERE CAPITAL CORPORATION,"RENO, NV","$34,923,883",20140630
1583836,MUTUAL OF OMAHA INSURANCE COMPANY,"OMAHA, NE","$34,182,325",20140630
3650152,"PEOPLE'S UNITED FINANCIAL, INC.","BRIDGEPORT, CT","$33,889,076",20140630
3828072,NATIONWIDE MUTUAL INSURANCE COMPANY,"COLUMBUS, OH","$33,615,965",20140630
1031449,SVB FINANCIAL GROUP,"SANTA CLARA, CA","$33,322,533",20140630
1027518,CITY NATIONAL CORPORATION,"LOS ANGELES, CA","$30,819,092",20140630
1883693,BOK FINANCIAL CORPORATION,"TULSA, OK","$27,853,768",20140630
2734233,"EAST WEST BANCORP, INC.","PASADENA, CA","$27,556,917",20140630
1078846,SYNOVUS FINANCIAL CORP.,"COLUMBUS, GA","$26,627,290",20140630
1102367,"CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX","$26,584,688",20140630
1199563,ASSOCIATED BANC-CORP,"GREEN BAY, WI","$25,727,786",20140630
3242735,"SCOTTRADE FINANCIAL SERVICES, INC.","TOWN AND COUNTRY, MO","$25,710,230",20140630
1070804,FIRSTMERIT CORPORATION,"AKRON, OH","$24,566,414",20140630
1094640,FIRST HORIZON NATIONAL CORPORATION,"MEMPHIS, TN","$24,223,920",20140630
3815157,"RAYMOND JAMES FINANCIAL, INC.","SAINT PETERSBURG, FL","$23,070,287",20140630
1049341,"COMMERCE BANCSHARES, INC.","KANSAS CITY, MO","$23,016,162",20140630
3923614,IMB HOLDCO LLC,"PASADENA, CA","$22,566,793",20140630
2938451,BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE","$22,123,208",20140630
2747644,UMPQUA HOLDINGS CORPORATION,"PORTLAND, OR","$22,066,064",20140630
1075612,"FIRST CITIZENS BANCSHARES, INC.","RALEIGH, NC","$22,062,840",20140630
1145476,WEBSTER FINANCIAL CORPORATION,"WATERBURY, CT","$21,531,479",20140630
4103310,"MACY'S, INC.","CINCINNATI, OH","$21,317,986",20140630
1109599,"PROSPERITY BANCSHARES, INC.","HOUSTON, TX","$21,253,920",20140630
3838857,EVERBANK FINANCIAL CORP,"JACKSONVILLE, FL","$19,753,820",20140630
1086533,HANCOCK HOLDING COMPANY,"GULFPORT, MS","$19,355,777",20140630
2260406,WINTRUST FINANCIAL CORPORATION,"ROSEMONT, IL","$18,911,548",20140630
2389941,TCF FINANCIAL CORPORATION,"WAYZATA, MN","$18,889,866",20140630
1117156,"SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA","$18,506,626",20140630
2477754,"INVESTORS BANCORP, INC.","SHORT HILLS, NJ","$17,389,665",20140630
1117129,FULTON FINANCIAL CORPORATION,"LANCASTER, PA","$17,010,044",20140630
4028712,"BANKUNITED, INC.","MIAMI LAKES, FL","$17,008,323",20140630
1020902,"FIRST NATIONAL OF NEBRASKA, INC.","OMAHA, NE","$16,754,901",20140630
1246216,"FRANKLIN RESOURCES, INC.","SAN MATEO, CA","$16,563,673",20140630
1048773,VALLEY NATIONAL BANCORP,"WAYNE, NJ","$16,335,967",20140630
2504128,ASTORIA FINANCIAL CORPORATION,"LAKE SUCCESS, NY","$15,742,065",20140630
2875332,PACWEST BANCORP,"LOS ANGELES, CA","$15,685,562",20140630
1049828,UMB FINANCIAL CORPORATION,"KANSAS CITY, MO","$15,562,690",20140630
2291914,IBERIABANK CORPORATION,"LAFAYETTE, LA","$15,325,042",20140630
3005332,F.N.B. CORPORATION,"HERMITAGE, PA","$15,019,247",20140630
1025309,BANK OF HAWAII CORPORATION,"HONOLULU, HI","$14,884,625",20140630
3065617,"WASHINGTON FEDERAL, INC.","SEATTLE, WA","$14,789,955",20140630
1095674,"ARVEST BANK GROUP, INC.","BENTONVILLE, AR","$14,730,285",20140630
1839319,"PRIVATEBANCORP, INC.","CHICAGO, IL","$14,602,404",20140630
1060627,FIRSTBANK HOLDING COMPANY,"LAKEWOOD, CO","$13,941,733",20140630
3057395,MODERN WOODMEN OF AMERICA,"ROCK ISLAND, IL","$13,827,163",20140630
2706735,"TEXAS CAPITAL BANCSHARES, INC.","DALLAS, TX","$13,532,830",20140630
1097614,"BANCORPSOUTH, INC.","TUPELO, MS","$12,989,487",20140630
2744894,FIRST BANCORP,"SAN JUAN, PR","$12,523,251",20140630
1104231,INTERNATIONAL BANCSHARES CORPORATION,"LAREDO, TX","$12,436,467",20140630
1079562,TRUSTMARK CORPORATION,"JACKSON, MS","$12,119,996",20140630
1076217,"UNITED BANKSHARES, INC.","CHARLESTON, WV","$12,051,710",20140630
3828036,"THIRD FEDERAL SAVINGS AND LOAN OF CLEVELAND, MHC","CLEVELAND, OH","$11,715,978",20140630
3446412,"APPLE FINANCIAL HOLDINGS, INC.","NEW YORK, NY","$11,581,188",20140630
1843080,CATHAY GENERAL BANCORP,"LOS ANGELES, CA","$11,556,822",20140630
1094314,"CENTRAL BANCOMPANY, INC","JEFFERSON CITY, MO","$10,848,073",20140630
3842957,"HAWAIIAN ELECTRIC INDUSTRIES, INC.","HONOLULU, HI","$10,617,143",20140630
3825204,COUNTRY LIFE INSURANCE COMPANY,"BLOOMINGTON, IL","$10,519,027",20140630
1098303,OLD NATIONAL BANCORP,"EVANSVILLE, IN","$10,387,956",20140630
2349815,WESTERN ALLIANCE BANCORPORATION,"PHOENIX, AZ","$10,023,587",20140630
1039502,JPMORGAN CHASE & CO.,"NEW YORK, NY","$2,476,650,000",20140331
1073757,BANK OF AMERICA CORPORATION,"CHARLOTTE, NC","$2,152,533,000",20140331
1951350,CITIGROUP INC.,"NEW YORK, NY","$1,894,390,000",20140331
1120754,WELLS FARGO & COMPANY,"SAN FRANCISCO, CA","$1,546,707,000",20140331
2380443,"GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY","$915,705,000",20140331
2162966,MORGAN STANLEY,"NEW YORK, NY","$831,338,000",20140331
1562176,"AMERICAN INTERNATIONAL GROUP, INC.","NEW YORK, NY","$547,111,000",20140331
1631915,GENERAL ELECTRIC CAPITAL CORPORATION,"NORWALK, CT","$516,913,616",20140331
1119794,U.S. BANCORP,"MINNEAPOLIS, MN","$371,289,000",20140331
3587146,"BANK OF NEW YORK MELLON CORPORATION, THE","NEW YORK, NY","$368,241,000",20140331
1069778,"PNC FINANCIAL SERVICES GROUP, INC., THE","PITTSBURGH, PA","$323,586,973",20140331
3232316,HSBC NORTH AMERICA HOLDINGS INC.,"NEW YORK, NY","$308,847,926",20140331
2277860,CAPITAL ONE FINANCIAL CORPORATION,"MCLEAN, VA","$290,886,180",20140331
1111435,STATE STREET CORPORATION,"BOSTON, MA","$256,672,720",20140331
1607170,TEACHERS INSURANCE & ANNUITY ASSOCIATION OF AMERICA,"NEW YORK, NY","$252,936,464",20140331
1249196,TD BANK US HOLDING COMPANY,"CHERRY HILL, NJ","$237,493,754",20140331
1074156,BB&T; CORPORATION,"WINSTON SALEM, NC","$184,651,158",20140331
1131787,"SUNTRUST BANKS, INC.","ATLANTA, GA","$179,553,408",20140331
1275216,AMERICAN EXPRESS COMPANY,"NEW YORK, NY","$151,497,000",20140331
1562859,ALLY FINANCIAL INC.,"DETROIT, MI","$148,452,000",20140331
1026632,"CHARLES SCHWAB CORPORATION, THE","SAN FRANCISCO, CA","$144,066,000",20140331
3840207,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,"BLOOMINGTON, IL","$132,022,280",20140331
1070345,FIFTH THIRD BANCORP,"CINCINNATI, OH","$129,654,487",20140331
1447376,UNITED SERVICES AUTOMOBILE ASSOCIATION,"SAN ANTONIO, TX","$127,322,366",20140331
1132449,"RBS CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI","$127,295,624",20140331
3242838,REGIONS FINANCIAL CORPORATION,"BIRMINGHAM, AL","$118,136,516",20140331
1245415,BMO FINANCIAL CORP.,"WILMINGTON, DE","$114,499,474",20140331
3981856,"SANTANDER HOLDINGS USA, INC.","BOSTON, MA","$109,168,077",20140331
1378434,UNIONBANCAL CORPORATION,"SAN FRANCISCO, CA","$107,237,659",20140331
1199611,NORTHERN TRUST CORPORATION,"CHICAGO, IL","$103,832,578",20140331
1068025,KEYCORP,"CLEVELAND, OH","$90,928,218",20140331
1037003,M&T; BANK CORPORATION,"BUFFALO, NY","$88,530,360",20140331
1025608,BANCWEST CORPORATION,"HONOLULU, HI","$84,945,155",20140331
3846375,DISCOVER FINANCIAL SERVICES,"RIVERWOODS, IL","$79,583,709",20140331
1078529,"BBVA COMPASS BANCSHARES, INC.","HOUSTON, TX","$74,957,227",20140331
1032473,DEUTSCHE BANK TRUST CORPORATION,"NEW YORK, NY","$72,603,000",20140331
1199844,COMERICA INCORPORATED,"DALLAS, TX","$65,832,917",20140331
1068191,HUNTINGTON BANCSHARES INCORPORATED,"COLUMBUS, OH","$61,145,753",20140331
1027004,ZIONS BANCORPORATION,"SALT LAKE CITY, UT","$56,080,844",20140331
1036967,CIT GROUP INC.,"LIVINGSTON, NJ","$48,578,081",20140331
2132932,"NEW YORK COMMUNITY BANCORP, INC.","WESTBURY, NY","$47,567,470",20140331
3412583,E*TRADE FINANCIAL CORPORATION,"NEW YORK, NY","$46,438,440",20140331
2307280,"UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY","$45,551,256",20140331
2367556,"HUDSON CITY BANCORP, INC.","PARAMUS, NJ","$38,231,106",20140331
2648693,"FIRST NIAGARA FINANCIAL GROUP, INC.","BUFFALO, NY","$37,996,061",20140331
1129382,"POPULAR, INC.","SAN JUAN, PR","$36,744,000",20140331
3843075,JOHN DEERE CAPITAL CORPORATION,"RENO, NV","$33,333,935",20140331
1583836,MUTUAL OF OMAHA INSURANCE COMPANY,"OMAHA, NE","$33,288,652",20140331
3650152,"PEOPLE'S UNITED FINANCIAL, INC.","BRIDGEPORT, CT","$33,101,545",20140331
3828072,NATIONWIDE MUTUAL INSURANCE COMPANY,"COLUMBUS, OH","$32,872,949",20140331
1027518,CITY NATIONAL CORPORATION,"LOS ANGELES, CA","$29,851,542",20140331
1031449,SVB FINANCIAL GROUP,"SANTA CLARA, CA","$29,724,778",20140331
2734233,"EAST WEST BANCORP, INC.","PASADENA, CA","$27,401,438",20140331
1883693,BOK FINANCIAL CORPORATION,"TULSA, OK","$27,365,683",20140331
1078846,SYNOVUS FINANCIAL CORP.,"COLUMBUS, GA","$26,435,426",20140331
3242735,"SCOTTRADE FINANCIAL SERVICES, INC.","TOWN AND COUNTRY, MO","$25,852,820",20140331
1199563,ASSOCIATED BANC-CORP,"GREEN BAY, WI","$24,806,197",20140331
1102367,"CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX","$24,715,220",20140331
1070804,FIRSTMERIT CORPORATION,"AKRON, OH","$24,500,602",20140331
1094640,FIRST HORIZON NATIONAL CORPORATION,"MEMPHIS, TN","$23,942,809",20140331
3815157,"RAYMOND JAMES FINANCIAL, INC.","SAINT PETERSBURG, FL","$22,868,902",20140331
1049341,"COMMERCE BANCSHARES, INC.","KANSAS CITY, MO","$22,820,527",20140331
1075612,"FIRST CITIZENS BANCSHARES, INC.","RALEIGH, NC","$22,154,997",20140331
3923614,IMB HOLDCO LLC,"PASADENA, CA","$21,807,098",20140331
4103310,"MACY'S, INC.","CINCINNATI, OH","$21,633,260",20140331
1145476,WEBSTER FINANCIAL CORPORATION,"WATERBURY, CT","$21,182,781",20140331
2938451,BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE","$20,089,504",20140331
1086533,HANCOCK HOLDING COMPANY,"GULFPORT, MS","$19,020,567",20140331
1109599,"PROSPERITY BANCSHARES, INC.","HOUSTON, TX","$18,921,328",20140331
2389941,TCF FINANCIAL CORPORATION,"WAYZATA, MN","$18,815,947",20140331
1117156,"SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA","$18,435,035",20140331
2260406,WINTRUST FINANCIAL CORPORATION,"ROSEMONT, IL","$18,221,163",20140331
3838857,EVERBANK FINANCIAL CORP,"JACKSONVILLE, FL","$17,630,948",20140331
1117129,FULTON FINANCIAL CORPORATION,"LANCASTER, PA","$16,884,185",20140331
1020902,"FIRST NATIONAL OF NEBRASKA, INC.","OMAHA, NE","$16,573,510",20140331
2477754,"INVESTORS BANCORP, MHC","SHORT HILLS, NJ","$16,371,463",20140331
1048773,VALLEY NATIONAL BANCORP,"WAYNE, NJ","$16,344,464",20140331
1246216,"FRANKLIN RESOURCES, INC.","SAN MATEO, CA","$16,023,672",20140331
1049828,UMB FINANCIAL CORPORATION,"KANSAS CITY, MO","$15,945,830",20140331
4028712,"BANKUNITED, INC.","MIAMI LAKES, FL","$15,751,652",20140331
2504128,ASTORIA FINANCIAL CORPORATION,"LAKE SUCCESS, NY","$15,699,906",20140331
1095674,"ARVEST BANK GROUP, INC.","BENTONVILLE, AR","$14,556,251",20140331
3005332,F.N.B. CORPORATION,"HERMITAGE, PA","$14,476,510",20140331
3065617,"WASHINGTON FEDERAL, INC.","SEATTLE, WA","$14,364,599",20140331
1025309,BANK OF HAWAII CORPORATION,"HONOLULU, HI","$14,333,411",20140331
1839319,"PRIVATEBANCORP, INC.","CHICAGO, IL","$14,304,782",20140331
1060627,FIRSTBANK HOLDING COMPANY,"LAKEWOOD, CO","$14,009,813",20140331
3057395,MODERN WOODMEN OF AMERICA,"ROCK ISLAND, IL","$13,587,385",20140331
2291914,IBERIABANK CORPORATION,"LAFAYETTE, LA","$13,550,924",20140331
1097614,"BANCORPSOUTH, INC.","TUPELO, MS","$13,148,062",20140331
2744894,FIRST BANCORP,"SAN JUAN, PR","$12,819,428",20140331
1104231,INTERNATIONAL BANCSHARES CORPORATION,"LAREDO, TX","$12,144,185",20140331
2706735,"TEXAS CAPITAL BANCSHARES, INC.","DALLAS, TX","$12,143,691",20140331
1079562,TRUSTMARK CORPORATION,"JACKSON, MS","$12,057,054",20140331
1076217,"UNITED BANKSHARES, INC.","CHARLESTON, WV","$11,886,320",20140331
2747644,UMPQUA HOLDINGS CORPORATION,"PORTLAND, OR","$11,846,183",20140331
3446412,"APPLE FINANCIAL HOLDINGS, INC.","NEW YORK, NY","$11,575,745",20140331
3828036,"THIRD FEDERAL SAVINGS AND LOAN OF CLEVELAND, MHC","CLEVELAND, OH","$11,534,400",20140331
1843080,CATHAY GENERAL BANCORP,"LOS ANGELES, CA","$11,291,188",20140331
1094314,"CENTRAL BANCOMPANY, INC","JEFFERSON CITY, MO","$10,793,363",20140331
3842957,"HAWAIIAN ELECTRIC INDUSTRIES, INC.","HONOLULU, HI","$10,458,070",20140331
3825204,COUNTRY LIFE INSURANCE COMPANY,"BLOOMINGTON, IL","$10,406,821",20140331
3152245,STERLING FINANCIAL CORPORATION,"SPOKANE, WA","$10,240,431",20140331
1039502,JPMORGAN CHASE & CO.,"NEW YORK, NY","$2,415,689,000",20131231
1073757,BANK OF AMERICA CORPORATION,"CHARLOTTE, NC","$2,104,995,000",20131231
1951350,CITIGROUP INC.,"NEW YORK, NY","$1,880,035,000",20131231
1120754,WELLS FARGO & COMPANY,"SAN FRANCISCO, CA","$1,527,015,000",20131231
2380443,"GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY","$911,595,000",20131231
2162966,MORGAN STANLEY,"NEW YORK, NY","$832,666,000",20131231
1562176,"AMERICAN INTERNATIONAL GROUP, INC.","NEW YORK, NY","$541,329,000",20131231
1631915,GENERAL ELECTRIC CAPITAL CORPORATION,"NORWALK, CT","$524,005,141",20131231
3587146,"BANK OF NEW YORK MELLON CORPORATION, THE","NEW YORK, NY","$374,310,000",20131231
1119794,U.S. BANCORP,"MINNEAPOLIS, MN","$364,021,000",20131231
1069778,"PNC FINANCIAL SERVICES GROUP, INC., THE","PITTSBURGH, PA","$320,596,232",20131231
2277860,CAPITAL ONE FINANCIAL CORPORATION,"MCLEAN, VA","$297,282,098",20131231
3232316,HSBC NORTH AMERICA HOLDINGS INC.,"NEW YORK, NY","$290,013,881",20131231
1607170,TEACHERS INSURANCE & ANNUITY ASSOCIATION OF AMERICA,"NEW YORK, NY","$250,494,214",20131231
1111435,STATE STREET CORPORATION,"BOSTON, MA","$243,028,090",20131231
1249196,TD BANK US HOLDING COMPANY,"CHERRY HILL, NJ","$234,621,843",20131231
1074156,BB&T; CORPORATION,"WINSTON SALEM, NC","$183,009,992",20131231
1131787,"SUNTRUST BANKS, INC.","ATLANTA, GA","$175,380,779",20131231
1275216,AMERICAN EXPRESS COMPANY,"NEW YORK, NY","$153,387,000",20131231
1562859,ALLY FINANCIAL INC.,"DETROIT, MI","$151,167,000",20131231
1026632,"CHARLES SCHWAB CORPORATION, THE","SAN FRANCISCO, CA","$143,642,000",20131231
1070345,FIFTH THIRD BANCORP,"CINCINNATI, OH","$129,685,180",20131231
3840207,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,"BLOOMINGTON, IL","$129,337,906",20131231
1447376,UNITED SERVICES AUTOMOBILE ASSOCIATION,"SAN ANTONIO, TX","$122,342,355",20131231
1132449,"RBS CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI","$122,257,732",20131231
3242838,REGIONS FINANCIAL CORPORATION,"BIRMINGHAM, AL","$117,661,732",20131231
1245415,BMO FINANCIAL CORP.,"WILMINGTON, DE","$111,073,727",20131231
1378434,UNIONBANCAL CORPORATION,"SAN FRANCISCO, CA","$105,900,020",20131231
1199611,NORTHERN TRUST CORPORATION,"CHICAGO, IL","$102,947,333",20131231
1068025,KEYCORP,"CLEVELAND, OH","$92,991,716",20131231
1037003,M&T; BANK CORPORATION,"BUFFALO, NY","$85,162,391",20131231
1025608,BANCWEST CORPORATION,"HONOLULU, HI","$83,527,474",20131231
3846375,DISCOVER FINANCIAL SERVICES,"RIVERWOODS, IL","$79,339,664",20131231
3981856,"SANTANDER HOLDINGS USA, INC.","BOSTON, MA","$77,144,021",20131231
1078529,"BBVA COMPASS BANCSHARES, INC.","HOUSTON, TX","$71,965,476",20131231
