RSSD ID,Institution Name,Location,20121231,20130331,20130630,20130930,20131231,20140331,20140630,20140930,20141231,20150331,20150630,20150930,20151231,20160331,20160630
3587146,"BANK OF NEW YORK MELLON CORPORATION, THE","NEW YORK, NY","$359,301,000","$355,984,000","$360,514,000","$371,957,000","$374,310,000","$368,241,000","$400,740,000","$386,296,000","$385,303,000","$392,337,000","$395,254,000","$377,371,000","$393,780,000","$372,870,000","$372,351,000"
3606542,TD GROUP US HOLDINGS LLC,"WILMINGTON, DE",,,,,,,,,,,,"$261,164,836","$267,143,521","$274,386,676","$276,317,370"
3650152,"PEOPLE'S UNITED FINANCIAL, INC.","BRIDGEPORT, CT","$30,317,936","$30,581,737","$31,317,391","$31,497,138","$33,204,410","$33,101,545","$33,889,076","$34,764,455","$35,985,913","$36,406,341","$37,154,644","$37,465,985","$38,873,893","$39,243,916","$40,120,118"
3719965,NATIONAL AMERICAS HOLDINGS LLC,"NEW YORK, NY",,,,,,,,,,,"$10,220,212",,,,
3815157,"RAYMOND JAMES FINANCIAL, INC.","SAINT PETERSBURG, FL","$22,275,971","$22,735,145","$22,214,191","$23,186,120","$21,924,495","$22,868,902","$23,070,287","$23,325,652","$24,253,246","$24,965,509","$24,805,596","$26,474,162","$26,903,571","$27,751,661","$28,841,247"
3825204,COUNTRY LIFE INSURANCE COMPANY,"BLOOMINGTON, IL",,,,"$10,047,710","$10,262,625","$10,406,821","$10,519,027","$10,573,699","$10,697,206","$10,826,914","$10,887,809","$10,848,819","$10,092,985","$10,182,556","$10,264,654"
3828036,"THIRD FEDERAL SAVINGS AND LOAN OF CLEVELAND, MHC","CLEVELAND, OH","$11,379,590","$11,121,723","$11,136,501","$11,269,306","$11,381,407","$11,534,400","$11,715,978","$11,803,153","$12,067,800","$12,133,651","$12,259,463","$12,368,842","$12,390,594","$12,466,521","$12,624,307"
3828072,NATIONWIDE MUTUAL INSURANCE COMPANY,"COLUMBUS, OH","$168,343,642","$171,812,600","$172,019,212","$32,483,356","$32,675,758","$32,872,949","$33,615,965","$33,915,903","$34,711,195","$34,987,245","$35,438,759","$35,636,495","$35,923,712","$35,947,340","$36,667,697"
3838727,"HILLTOP HOLDINGS, INC","DALLAS, TX",,,,,,,,,,"$12,562,893","$12,477,198","$12,389,456","$11,867,001","$11,731,928","$13,077,902"
3838857,EVERBANK FINANCIAL CORP,"JACKSONVILLE, FL","$18,242,878","$18,306,488","$18,362,872","$17,612,089","$17,640,984","$17,630,948","$19,753,820","$20,510,343","$21,617,788","$23,347,219","$24,120,491","$25,214,743","$26,601,026","$26,641,399","$27,354,310"
3840207,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,"BLOOMINGTON, IL","$114,933,159","$120,085,692","$119,778,457","$124,091,801","$129,337,906","$132,022,280","$135,478,405","$137,646,089","$138,797,903","$139,397,321","$139,365,889","$135,372,076","$138,494,733","$141,283,619","$143,801,553"
3842957,"HAWAIIAN ELECTRIC INDUSTRIES, INC.","HONOLULU, HI","$10,149,132","$10,298,569","$10,238,145","$10,429,012","$10,340,044","$10,458,070","$10,617,143","$10,670,471","$11,184,161","$11,273,447","$11,439,631","$11,573,466","$11,790,196","$11,870,506","$11,979,239"
3843075,JOHN DEERE CAPITAL CORPORATION,"RENO, NV","$27,844,699","$29,028,299","$30,737,599","$31,546,545","$31,676,590","$33,333,935","$34,923,883","$35,316,750","$33,736,295","$34,189,333","$35,216,517","$35,063,293","$33,532,782","$34,750,522","$35,453,189"
3846375,DISCOVER FINANCIAL SERVICES,"RIVERWOODS, IL","$73,491,315","$76,139,250","$74,944,466","$75,544,201","$79,339,664","$79,583,709","$78,936,814","$80,596,481","$83,125,845","$84,177,508","$84,911,199","$85,611,791","$86,936,159","$88,093,339","$87,511,328"
3852022,"FLAGSTAR BANCORP, INC.","TROY, MI","$14,082,012","$13,094,150","$12,735,017","$11,807,815",,,,,,"$11,571,146","$12,139,403","$12,519,193","$13,714,830","$13,736,630","$13,723,711"
3853449,"PRINCIPAL FINANCIAL GROUP, INC.","DES MOINES, IA","$161,926,542","$200,762,850","$196,512,705","$201,687,384",,,,,,,,,,,
3910641,AMERITAS MUTUAL HOLDING COMPANY,"LINCOLN, NE","$18,502,196","$18,833,506","$18,554,575","$18,787,220",,,,,,,,,,,
3923614,IMB HOLDCO LLC,"PASADENA, CA","$25,938,843","$25,416,957","$25,468,760","$24,269,655","$23,498,336","$21,807,098","$22,566,793","$22,011,643","$21,871,146","$21,341,478","$21,707,102",,,,
3981856,"SANTANDER HOLDINGS USA, INC.","BOSTON, MA","$85,790,202","$82,733,574","$79,218,184","$77,070,780","$77,144,021","$109,168,077","$112,512,985","$113,538,172","$118,353,279","$123,425,703","$126,316,164","$130,930,367","$127,633,001","$131,098,910","$126,502,203"
4028712,"BANKUNITED, INC.","MIAMI LAKES, FL","$12,375,953","$12,745,930","$13,233,425","$14,308,014","$15,046,649","$15,751,652","$17,008,323","$17,680,739","$19,210,520","$19,983,395","$21,401,793","$22,537,671","$23,883,467","$24,819,488","$26,309,192"
4103310,"MACY'S, INC.","CINCINNATI, OH","$22,270,036","$20,991,349","$21,039,759","$20,430,578","$22,445,600","$21,633,260","$21,317,986","$20,619,281","$22,424,584","$21,460,706","$21,175,196","$20,115,945","$22,085,979","$20,575,872","$20,197,613"
4226910,"CAPITOL FEDERAL FINANCIAL, INC.","TOPEKA, KS",,,,,,,,,,"$10,040,460",,,,,
4504654,SYNCHRONY FINANCIAL,"STAMFORD, CT",,,,,,,,,,,,,"$84,135,487","$81,655,558","$82,384,173"
4809920,"GREAT WESTERN BANCORP, INC.","SIOUX FALLS, SD",,,,,,,,,,,,,,,"$11,453,222"
4932239,"GE CAPITAL GLOBAL HOLDINGS, LLC","NORWALK, CT",,,,,,,,,,,,,"$318,826,145","$287,622,464",
4989420,BANCWEST HOLDING INC.,"SAN FRANCISCO, CA",,,,,,,,,,,,,,,"$80,624,408"
